bm_unit,national_grid_bm_unit,settlement_date,settlement_period,time_from_utc,time_to_utc,level_from_mw,level_to_mw
T_VKNGW-3,VKNGW-3,2026-09-08,43,2026-09-08T20:29:00Z,2026-09-08T20:30:00Z,41,45
T_VKNGW-3,VKNGW-3,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T20:59:00Z,45,45
T_VKNGW-3,VKNGW-3,2026-09-08,44,2026-09-08T20:59:00Z,2026-09-08T21:00:00Z,45,48
T_VKNGW-3,VKNGW-3,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:28:00Z,48,48
T_VKNGW-3,VKNGW-3,2026-09-08,45,2026-09-08T21:28:00Z,2026-09-08T21:29:00Z,48,50
T_VKNGW-3,VKNGW-3,2026-09-08,45,2026-09-08T21:29:00Z,2026-09-08T21:30:00Z,50,51
T_VKNGW-3,VKNGW-3,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T21:59:00Z,51,51
T_VKNGW-3,VKNGW-3,2026-09-08,46,2026-09-08T21:59:00Z,2026-09-08T22:00:00Z,51,53
T_VKNGW-3,VKNGW-3,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:29:00Z,53,53
T_VKNGW-3,VKNGW-3,2026-09-08,47,2026-09-08T22:29:00Z,2026-09-08T22:30:00Z,53,55
T_VKNGW-3,VKNGW-3,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,55,55
T_VKNGW-4,VKNGW-4,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:29:00Z,78,78
T_VKNGW-4,VKNGW-4,2026-09-08,1,2026-09-07T23:29:00Z,2026-09-07T23:30:00Z,78,81
T_VKNGW-4,VKNGW-4,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,81,81
T_VKNGW-4,VKNGW-4,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:29:00Z,82,82
T_VKNGW-4,VKNGW-4,2026-09-08,3,2026-09-08T00:29:00Z,2026-09-08T00:30:00Z,82,85
T_VKNGW-4,VKNGW-4,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T00:59:00Z,85,85
T_VKNGW-4,VKNGW-4,2026-09-08,4,2026-09-08T00:59:00Z,2026-09-08T01:00:00Z,85,81
T_VKNGW-4,VKNGW-4,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:29:00Z,82,82
T_VKNGW-4,VKNGW-4,2026-09-08,5,2026-09-08T01:29:00Z,2026-09-08T01:30:00Z,82,79
T_VKNGW-4,VKNGW-4,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T01:59:00Z,79,79
T_VKNGW-4,VKNGW-4,2026-09-08,6,2026-09-08T01:59:00Z,2026-09-08T02:00:00Z,79,77
T_VKNGW-4,VKNGW-4,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:29:00Z,74,74
T_VKNGW-4,VKNGW-4,2026-09-08,7,2026-09-08T02:29:00Z,2026-09-08T02:30:00Z,74,73
T_VKNGW-4,VKNGW-4,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T02:59:00Z,73,73
T_VKNGW-4,VKNGW-4,2026-09-08,8,2026-09-08T02:59:00Z,2026-09-08T03:00:00Z,73,70
T_VKNGW-4,VKNGW-4,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:29:00Z,69,69
T_VKNGW-4,VKNGW-4,2026-09-08,9,2026-09-08T03:29:00Z,2026-09-08T03:30:00Z,69,66
T_VKNGW-4,VKNGW-4,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T03:59:00Z,66,66
T_VKNGW-4,VKNGW-4,2026-09-08,10,2026-09-08T03:59:00Z,2026-09-08T04:00:00Z,66,61
T_VKNGW-4,VKNGW-4,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:29:00Z,62,62
T_VKNGW-4,VKNGW-4,2026-09-08,11,2026-09-08T04:29:00Z,2026-09-08T04:30:00Z,62,56
T_VKNGW-4,VKNGW-4,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T04:58:00Z,56,56
T_VKNGW-4,VKNGW-4,2026-09-08,12,2026-09-08T04:58:00Z,2026-09-08T04:59:00Z,56,50
T_VKNGW-4,VKNGW-4,2026-09-08,12,2026-09-08T04:59:00Z,2026-09-08T05:00:00Z,50,48
T_VKNGW-4,VKNGW-4,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:29:00Z,47,47
T_VKNGW-4,VKNGW-4,2026-09-08,13,2026-09-08T05:29:00Z,2026-09-08T05:30:00Z,47,39
T_VKNGW-4,VKNGW-4,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T05:59:00Z,39,39
T_VKNGW-4,VKNGW-4,2026-09-08,14,2026-09-08T05:59:00Z,2026-09-08T06:00:00Z,39,32
T_VKNGW-4,VKNGW-4,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:29:00Z,32,32
T_VKNGW-4,VKNGW-4,2026-09-08,15,2026-09-08T06:29:00Z,2026-09-08T06:30:00Z,32,26
T_VKNGW-4,VKNGW-4,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T06:59:00Z,26,26
T_VKNGW-4,VKNGW-4,2026-09-08,16,2026-09-08T06:59:00Z,2026-09-08T07:00:00Z,26,20
T_VKNGW-4,VKNGW-4,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:29:00Z,21,21
T_VKNGW-4,VKNGW-4,2026-09-08,17,2026-09-08T07:29:00Z,2026-09-08T07:30:00Z,21,14
T_VKNGW-4,VKNGW-4,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T07:59:00Z,14,14
T_VKNGW-4,VKNGW-4,2026-09-08,18,2026-09-08T07:59:00Z,2026-09-08T08:00:00Z,14,10
T_VKNGW-4,VKNGW-4,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:29:00Z,11,11
T_VKNGW-4,VKNGW-4,2026-09-08,19,2026-09-08T08:29:00Z,2026-09-08T08:30:00Z,11,7
T_VKNGW-4,VKNGW-4,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T08:59:00Z,7,7
T_VKNGW-4,VKNGW-4,2026-09-08,20,2026-09-08T08:59:00Z,2026-09-08T09:00:00Z,7,4
T_VKNGW-4,VKNGW-4,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:29:00Z,4,4
T_VKNGW-4,VKNGW-4,2026-09-08,21,2026-09-08T09:29:00Z,2026-09-08T09:30:00Z,4,2
T_VKNGW-4,VKNGW-4,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T09:59:00Z,2,2
T_VKNGW-4,VKNGW-4,2026-09-08,22,2026-09-08T09:59:00Z,2026-09-08T10:00:00Z,2,1
T_VKNGW-4,VKNGW-4,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,1,1
T_VKNGW-4,VKNGW-4,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T10:59:00Z,1,1
T_VKNGW-4,VKNGW-4,2026-09-08,24,2026-09-08T10:59:00Z,2026-09-08T11:00:00Z,1,2
T_VKNGW-4,VKNGW-4,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,2,2
T_VKNGW-4,VKNGW-4,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,2,2
T_VKNGW-4,VKNGW-4,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,3,3
T_VKNGW-4,VKNGW-4,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T12:59:00Z,3,3
T_VKNGW-4,VKNGW-4,2026-09-08,28,2026-09-08T12:59:00Z,2026-09-08T13:00:00Z,3,4
T_VKNGW-4,VKNGW-4,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:29:00Z,4,4
T_VKNGW-4,VKNGW-4,2026-09-08,29,2026-09-08T13:29:00Z,2026-09-08T13:30:00Z,4,6
T_VKNGW-4,VKNGW-4,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T13:59:00Z,6,6
T_VKNGW-4,VKNGW-4,2026-09-08,30,2026-09-08T13:59:00Z,2026-09-08T14:00:00Z,6,8
T_VKNGW-4,VKNGW-4,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:29:00Z,13,13
T_VKNGW-4,VKNGW-4,2026-09-08,31,2026-09-08T14:29:00Z,2026-09-08T14:30:00Z,13,16
T_VKNGW-4,VKNGW-4,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T14:59:00Z,16,16
T_VKNGW-4,VKNGW-4,2026-09-08,32,2026-09-08T14:59:00Z,2026-09-08T15:00:00Z,16,22
T_VKNGW-4,VKNGW-4,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:29:00Z,22,22
T_VKNGW-4,VKNGW-4,2026-09-08,33,2026-09-08T15:29:00Z,2026-09-08T15:30:00Z,22,28
T_VKNGW-4,VKNGW-4,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T15:59:00Z,28,28
T_VKNGW-4,VKNGW-4,2026-09-08,34,2026-09-08T15:59:00Z,2026-09-08T16:00:00Z,28,32
T_VKNGW-4,VKNGW-4,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:29:00Z,32,32
T_VKNGW-4,VKNGW-4,2026-09-08,35,2026-09-08T16:29:00Z,2026-09-08T16:30:00Z,32,36
T_VKNGW-4,VKNGW-4,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,36,36
T_VKNGW-4,VKNGW-4,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,35,35
T_VKNGW-4,VKNGW-4,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T17:59:00Z,35,35
T_VKNGW-4,VKNGW-4,2026-09-08,38,2026-09-08T17:59:00Z,2026-09-08T18:00:00Z,35,33
T_VKNGW-4,VKNGW-4,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:29:00Z,33,33
T_VKNGW-4,VKNGW-4,2026-09-08,39,2026-09-08T18:29:00Z,2026-09-08T18:30:00Z,33,32
T_VKNGW-4,VKNGW-4,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T18:59:00Z,32,32
T_VKNGW-4,VKNGW-4,2026-09-08,40,2026-09-08T18:59:00Z,2026-09-08T19:00:00Z,32,35
T_VKNGW-4,VKNGW-4,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:29:00Z,39,39
T_VKNGW-4,VKNGW-4,2026-09-08,41,2026-09-08T19:29:00Z,2026-09-08T19:30:00Z,39,42
T_VKNGW-4,VKNGW-4,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T19:59:00Z,42,42
T_VKNGW-4,VKNGW-4,2026-09-08,42,2026-09-08T19:59:00Z,2026-09-08T20:00:00Z,42,47
T_VKNGW-4,VKNGW-4,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:28:00Z,46,46
T_VKNGW-4,VKNGW-4,2026-09-08,43,2026-09-08T20:28:00Z,2026-09-08T20:29:00Z,46,50
T_VKNGW-4,VKNGW-4,2026-09-08,43,2026-09-08T20:29:00Z,2026-09-08T20:30:00Z,50,51
T_VKNGW-4,VKNGW-4,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T20:59:00Z,51,51
T_VKNGW-4,VKNGW-4,2026-09-08,44,2026-09-08T20:59:00Z,2026-09-08T21:00:00Z,51,53
T_VKNGW-4,VKNGW-4,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:29:00Z,53,53
T_VKNGW-4,VKNGW-4,2026-09-08,45,2026-09-08T21:29:00Z,2026-09-08T21:30:00Z,53,55
T_VKNGW-4,VKNGW-4,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T21:59:00Z,55,55
T_VKNGW-4,VKNGW-4,2026-09-08,46,2026-09-08T21:59:00Z,2026-09-08T22:00:00Z,55,57
T_VKNGW-4,VKNGW-4,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:29:00Z,57,57
T_VKNGW-4,VKNGW-4,2026-09-08,47,2026-09-08T22:29:00Z,2026-09-08T22:30:00Z,57,59
T_VKNGW-4,VKNGW-4,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T22:59:00Z,59,59
T_VKNGW-4,VKNGW-4,2026-09-08,48,2026-09-08T22:59:00Z,2026-09-08T23:00:00Z,59,60
T_WDNSO-1,WDNSO-1,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,177,177
T_WDNSO-1,WDNSO-1,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,181,181
T_WDNSO-1,WDNSO-1,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,181,181
T_WDNSO-1,WDNSO-1,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,169,169
T_WDNSO-1,WDNSO-1,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,178,178
T_WDNSO-1,WDNSO-1,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,169,169
T_WDNSO-1,WDNSO-1,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,178,178
T_WDNSO-1,WDNSO-1,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,174,174
T_WDNSO-1,WDNSO-1,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,177,177
T_WDNSO-1,WDNSO-1,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,179,179
T_WDNSO-1,WDNSO-1,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,182,182
T_WDNSO-1,WDNSO-1,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,184,184
T_WDNSO-1,WDNSO-1,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,189,189
T_WDNSO-1,WDNSO-1,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,183,183
T_WDNSO-1,WDNSO-1,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,180,180
T_WDNSO-1,WDNSO-1,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,180,180
T_WDNSO-1,WDNSO-1,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,187,187
T_WDNSO-1,WDNSO-1,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,186,186
T_WDNSO-1,WDNSO-1,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,185,185
T_WDNSO-1,WDNSO-1,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,184,184
T_WDNSO-1,WDNSO-1,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,184,184
T_WDNSO-1,WDNSO-1,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,185,185
T_WDNSO-1,WDNSO-1,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,188,188
T_WDNSO-1,WDNSO-1,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,188,188
T_WDNSO-1,WDNSO-1,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,186,186
T_WDNSO-1,WDNSO-1,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,185,185
T_WDNSO-1,WDNSO-1,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,189,189
T_WDNSO-1,WDNSO-1,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,186,186
T_WDNSO-1,WDNSO-1,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,189,189
T_WDNSO-1,WDNSO-1,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,182,182
T_WDNSO-1,WDNSO-1,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,174,174
T_WDNSO-1,WDNSO-1,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,183,183
T_WDNSO-1,WDNSO-1,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,177,177
T_WDNSO-1,WDNSO-1,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,182,182
T_WDNSO-1,WDNSO-1,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,174,174
T_WDNSO-1,WDNSO-1,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,175,175
T_WDNSO-1,WDNSO-1,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,177,177
T_WDNSO-1,WDNSO-1,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,176,176
T_WDNSO-1,WDNSO-1,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,185,185
T_WDNSO-1,WDNSO-1,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,185,185
T_WDNSO-1,WDNSO-1,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,185,185
T_WDNSO-1,WDNSO-1,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,186,186
T_WDNSO-1,WDNSO-1,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,187,187
T_WDNSO-1,WDNSO-1,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,190,190
T_WDNSO-1,WDNSO-1,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:30:00Z,190,190
T_WDNSO-1,WDNSO-1,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T22:00:00Z,190,190
T_WDNSO-1,WDNSO-1,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:30:00Z,189,189
T_WDNSO-1,WDNSO-1,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,190,190
T_WDNSO-2,WDNSO-2,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,177,177
T_WDNSO-2,WDNSO-2,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,181,181
T_WDNSO-2,WDNSO-2,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,181,181
T_WDNSO-2,WDNSO-2,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,169,169
T_WDNSO-2,WDNSO-2,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,178,178
T_WDNSO-2,WDNSO-2,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,169,169
T_WDNSO-2,WDNSO-2,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,178,178
T_WDNSO-2,WDNSO-2,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,174,174
T_WDNSO-2,WDNSO-2,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,177,177
T_WDNSO-2,WDNSO-2,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,179,179
T_WDNSO-2,WDNSO-2,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,182,182
T_WDNSO-2,WDNSO-2,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,184,184
T_WDNSO-2,WDNSO-2,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,189,189
T_WDNSO-2,WDNSO-2,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,183,183
T_WDNSO-2,WDNSO-2,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,180,180
T_WDNSO-2,WDNSO-2,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,180,180
T_WDNSO-2,WDNSO-2,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,187,187
T_WDNSO-2,WDNSO-2,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,186,186
T_WDNSO-2,WDNSO-2,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,185,185
T_WDNSO-2,WDNSO-2,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,184,184
T_WDNSO-2,WDNSO-2,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,184,184
T_WDNSO-2,WDNSO-2,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,185,185
T_WDNSO-2,WDNSO-2,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,188,188
T_WDNSO-2,WDNSO-2,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,188,188
T_WDNSO-2,WDNSO-2,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,186,186
T_WDNSO-2,WDNSO-2,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,185,185
T_WDNSO-2,WDNSO-2,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,189,189
T_WDNSO-2,WDNSO-2,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,186,186
T_WDNSO-2,WDNSO-2,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,189,189
T_WDNSO-2,WDNSO-2,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,182,182
T_WDNSO-2,WDNSO-2,2026-09-08,31,2026-09-08T14:00:00Z,2026-09-08T14:30:00Z,174,174
T_WDNSO-2,WDNSO-2,2026-09-08,32,2026-09-08T14:30:00Z,2026-09-08T15:00:00Z,183,183
T_WDNSO-2,WDNSO-2,2026-09-08,33,2026-09-08T15:00:00Z,2026-09-08T15:30:00Z,177,177
T_WDNSO-2,WDNSO-2,2026-09-08,34,2026-09-08T15:30:00Z,2026-09-08T16:00:00Z,182,182
T_WDNSO-2,WDNSO-2,2026-09-08,35,2026-09-08T16:00:00Z,2026-09-08T16:30:00Z,174,174
T_WDNSO-2,WDNSO-2,2026-09-08,36,2026-09-08T16:30:00Z,2026-09-08T17:00:00Z,175,175
T_WDNSO-2,WDNSO-2,2026-09-08,37,2026-09-08T17:00:00Z,2026-09-08T17:30:00Z,177,177
T_WDNSO-2,WDNSO-2,2026-09-08,38,2026-09-08T17:30:00Z,2026-09-08T18:00:00Z,176,176
T_WDNSO-2,WDNSO-2,2026-09-08,39,2026-09-08T18:00:00Z,2026-09-08T18:30:00Z,185,185
T_WDNSO-2,WDNSO-2,2026-09-08,40,2026-09-08T18:30:00Z,2026-09-08T19:00:00Z,185,185
T_WDNSO-2,WDNSO-2,2026-09-08,41,2026-09-08T19:00:00Z,2026-09-08T19:30:00Z,185,185
T_WDNSO-2,WDNSO-2,2026-09-08,42,2026-09-08T19:30:00Z,2026-09-08T20:00:00Z,186,186
T_WDNSO-2,WDNSO-2,2026-09-08,43,2026-09-08T20:00:00Z,2026-09-08T20:30:00Z,187,187
T_WDNSO-2,WDNSO-2,2026-09-08,44,2026-09-08T20:30:00Z,2026-09-08T21:00:00Z,190,190
T_WDNSO-2,WDNSO-2,2026-09-08,45,2026-09-08T21:00:00Z,2026-09-08T21:30:00Z,190,190
T_WDNSO-2,WDNSO-2,2026-09-08,46,2026-09-08T21:30:00Z,2026-09-08T22:00:00Z,190,190
T_WDNSO-2,WDNSO-2,2026-09-08,47,2026-09-08T22:00:00Z,2026-09-08T22:30:00Z,189,189
T_WDNSO-2,WDNSO-2,2026-09-08,48,2026-09-08T22:30:00Z,2026-09-08T23:00:00Z,190,190
T_WDRGW-1,WDRGW-1,2026-09-08,1,2026-09-07T23:00:00Z,2026-09-07T23:30:00Z,23,24
T_WDRGW-1,WDRGW-1,2026-09-08,2,2026-09-07T23:30:00Z,2026-09-08T00:00:00Z,22,24
T_WDRGW-1,WDRGW-1,2026-09-08,3,2026-09-08T00:00:00Z,2026-09-08T00:30:00Z,28,28
T_WDRGW-1,WDRGW-1,2026-09-08,4,2026-09-08T00:30:00Z,2026-09-08T01:00:00Z,34,35
T_WDRGW-1,WDRGW-1,2026-09-08,5,2026-09-08T01:00:00Z,2026-09-08T01:30:00Z,36,36
T_WDRGW-1,WDRGW-1,2026-09-08,6,2026-09-08T01:30:00Z,2026-09-08T02:00:00Z,37,37
T_WDRGW-1,WDRGW-1,2026-09-08,7,2026-09-08T02:00:00Z,2026-09-08T02:30:00Z,36,36
T_WDRGW-1,WDRGW-1,2026-09-08,8,2026-09-08T02:30:00Z,2026-09-08T03:00:00Z,38,39
T_WDRGW-1,WDRGW-1,2026-09-08,9,2026-09-08T03:00:00Z,2026-09-08T03:30:00Z,41,42
T_WDRGW-1,WDRGW-1,2026-09-08,10,2026-09-08T03:30:00Z,2026-09-08T04:00:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,11,2026-09-08T04:00:00Z,2026-09-08T04:30:00Z,37,37
T_WDRGW-1,WDRGW-1,2026-09-08,12,2026-09-08T04:30:00Z,2026-09-08T05:00:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,13,2026-09-08T05:00:00Z,2026-09-08T05:30:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,14,2026-09-08T05:30:00Z,2026-09-08T06:00:00Z,42,42
T_WDRGW-1,WDRGW-1,2026-09-08,15,2026-09-08T06:00:00Z,2026-09-08T06:30:00Z,39,38
T_WDRGW-1,WDRGW-1,2026-09-08,16,2026-09-08T06:30:00Z,2026-09-08T07:00:00Z,41,40
T_WDRGW-1,WDRGW-1,2026-09-08,17,2026-09-08T07:00:00Z,2026-09-08T07:30:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,18,2026-09-08T07:30:00Z,2026-09-08T08:00:00Z,41,41
T_WDRGW-1,WDRGW-1,2026-09-08,19,2026-09-08T08:00:00Z,2026-09-08T08:30:00Z,41,41
T_WDRGW-1,WDRGW-1,2026-09-08,20,2026-09-08T08:30:00Z,2026-09-08T09:00:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,21,2026-09-08T09:00:00Z,2026-09-08T09:30:00Z,41,41
T_WDRGW-1,WDRGW-1,2026-09-08,22,2026-09-08T09:30:00Z,2026-09-08T10:00:00Z,41,41
T_WDRGW-1,WDRGW-1,2026-09-08,23,2026-09-08T10:00:00Z,2026-09-08T10:30:00Z,41,41
T_WDRGW-1,WDRGW-1,2026-09-08,24,2026-09-08T10:30:00Z,2026-09-08T11:00:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,25,2026-09-08T11:00:00Z,2026-09-08T11:30:00Z,41,41
T_WDRGW-1,WDRGW-1,2026-09-08,26,2026-09-08T11:30:00Z,2026-09-08T12:00:00Z,26,26
T_WDRGW-1,WDRGW-1,2026-09-08,27,2026-09-08T12:00:00Z,2026-09-08T12:30:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,28,2026-09-08T12:30:00Z,2026-09-08T13:00:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,29,2026-09-08T13:00:00Z,2026-09-08T13:30:00Z,40,40
T_WDRGW-1,WDRGW-1,2026-09-08,30,2026-09-08T13:30:00Z,2026-09-08T14:00:00Z,40,40
